id,eg,election,total_districts,epsilon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,D_seats,hash
89218,-0.046203904,PRES16,34,0.05,0.175834859,0.187319928,0.191421572,0.208158982,0.209999605,0.217590051,0.218095124,0.225746686,0.227061329,0.250571477,0.252985536,0.255043492,0.262472885,0.282874125,0.29355437,0.338817326,0.361423958,0.37548615,0.381720116,0.382774157,0.406584267,0.409628277,0.445239717,0.481653628,0.488281396,0.501486534,0.508025778,0.596436127,0.60654382,0.676019915,0.758217114,0.762644465,0.795456085,0.920968871,9,89218
69601,-0.111674721,PRES16,34,0.05,0.180398947,0.185035187,0.203516783,0.20714207,0.215670078,0.223161854,0.223479801,0.225428116,0.22862314,0.238539491,0.276176687,0.284659989,0.289549632,0.317031585,0.327895947,0.34272646,0.349346328,0.360286998,0.361321302,0.371624232,0.407565439,0.408706833,0.41301207,0.442694204,0.449932333,0.470610871,0.498819946,0.502217125,0.555006699,0.751667798,0.765005924,0.817436927,0.86352631,0.911533999,7,69601
17960,-0.011371745,PRES16,34,0.05,0.171731286,0.186401723,0.193035794,0.203443152,0.217806665,0.218577539,0.222635455,0.230287643,0.240118086,0.247091726,0.256425949,0.256467834,0.256596631,0.294948592,0.329218107,0.33223794,0.353372453,0.358873982,0.381621019,0.382905793,0.385450337,0.38712815,0.413861204,0.431548562,0.542392582,0.549311215,0.554549808,0.616716587,0.631556157,0.652908543,0.693439452,0.750709165,0.78533834,0.939482667,10,17960
184189,-0.111727615,USSEN16,34,0.05,0.266670383,0.293127587,0.305590078,0.305606114,0.308395677,0.317787237,0.329144636,0.333129836,0.334707926,0.347867753,0.364411463,0.37991212,0.398200618,0.421820303,0.428281981,0.438447229,0.446555154,0.448832621,0.455609645,0.463213143,0.467757292,0.481767665,0.522464869,0.553021374,0.561543773,0.583063759,0.598568138,0.62153826,0.6931162,0.720868204,0.769303077,0.773192692,0.821313582,0.90044504,12,184189
151165,-0.113693168,USSEN16,34,0.05,0.269484519,0.28486267,0.285917588,0.297725637,0.324336855,0.332726331,0.340174542,0.340450991,0.358484213,0.363266191,0.375074244,0.385630012,0.395924144,0.401619997,0.403831306,0.424668863,0.43656848,0.441874377,0.466860396,0.467047922,0.469625762,0.48782503,0.51644429,0.532227755,0.545328823,0.557570721,0.567747799,0.612996174,0.735769029,0.75328099,0.791014139,0.813597332,0.850213871,0.897069031,12,151165
49047,-0.107683056,PRES16,34,0.05,0.178234289,0.187430654,0.190158026,0.21210545,0.214118645,0.214877371,0.217895167,0.222155772,0.233010466,0.248742358,0.260974193,0.26835083,0.276018297,0.301453503,0.313557512,0.315577138,0.347469055,0.358009216,0.365436472,0.375166397,0.389187971,0.405640085,0.442769947,0.464372175,0.475269839,0.481802319,0.484552245,0.582564389,0.616131479,0.689002028,0.740325691,0.843261366,0.868256559,0.907866021,7,49047
102682,-0.143157429,USSEN16,34,0.05,0.266087451,0.292128931,0.295516765,0.300106618,0.304483479,0.306649207,0.33467051,0.335275947,0.351825477,0.373564844,0.375279326,0.385708636,0.386153888,0.404532176,0.425467284,0.435004004,0.436555184,0.454131384,0.456466533,0.473457101,0.477855557,0.489376369,0.497418156,0.53906297,0.545604902,0.56274982,0.625356787,0.637050382,0.668792466,0.695292761,0.707895562,0.815640755,0.894811678,0.927479507,11,102682
96121,-0.044425662,PRES16,34,0.05,0.174903597,0.191805089,0.201702709,0.203879841,0.212062923,0.219177315,0.220686658,0.240000548,0.241579606,0.245596969,0.250185664,0.279539027,0.284483669,0.287054409,0.304620994,0.329699988,0.33621864,0.341005191,0.360322838,0.363204463,0.382522498,0.399663602,0.440789885,0.462433376,0.490320048,0.509375482,0.517171601,0.631911577,0.682417916,0.684092208,0.712858607,0.77970023,0.826559887,0.933741376,9,96121
108588,-0.138944089,USSEN16,34,0.05,0.270730202,0.278133228,0.293375315,0.293759121,0.313559925,0.327363206,0.33886356,0.339197073,0.340719167,0.3594646,0.378606493,0.395214681,0.403337348,0.419613547,0.441950036,0.450387081,0.451085744,0.455996118,0.458435455,0.464054514,0.4830695,0.486962532,0.490189329,0.52251325,0.529355116,0.533048563,0.562044667,0.57179419,0.749008136,0.767593455,0.791794756,0.808067591,0.823737586,0.92496445,11,108588
154698,-0.147464847,USSEN16,34,0.05,0.274361314,0.2748794,0.287914184,0.310343294,0.318423654,0.326327143,0.327854717,0.33586033,0.365199606,0.373347743,0.381172157,0.382267424,0.383739536,0.398821336,0.416396612,0.43702165,0.44551657,0.459697052,0.459999556,0.484406944,0.485659436,0.486257783,0.489155265,0.503546099,0.524651764,0.549301466,0.608741742,0.721026472,0.727878893,0.72937131,0.730458532,0.76428277,0.820370165,0.943861173,11,154698
99258,-0.011046859,PRES16,34,0.05,0.181608205,0.182013408,0.184110988,0.215544567,0.216548676,0.226216523,0.226797459,0.229428819,0.229815489,0.237979022,0.261955885,0.271866143,0.275607261,0.27633021,0.289660037,0.29584689,0.323160163,0.361685258,0.366018041,0.374173473,0.427839211,0.428306055,0.433938408,0.444142972,0.500187805,0.503585768,0.535992316,0.537600321,0.56352647,0.689224188,0.751115984,0.806644902,0.860341262,0.958157844,10,99258
181211,-0.119755958,USSEN16,34,0.05,0.26720807,0.285506395,0.287343321,0.313713334,0.330582207,0.331309394,0.331585828,0.345871418,0.346115107,0.359605523,0.371307152,0.398369565,0.409159512,0.412523124,0.433123236,0.436219966,0.443218361,0.444995648,0.457735031,0.461801821,0.488577027,0.488781436,0.515091267,0.516993777,0.562733119,0.576847096,0.578237148,0.642555335,0.654420251,0.662640088,0.793113464,0.82980022,0.85831324,0.888554939,12,181211
130925,-0.117585449,USSEN16,34,0.05,0.265011059,0.277190392,0.29088237,0.293769032,0.29853973,0.334088572,0.341965153,0.35073614,0.36196319,0.373051123,0.385892059,0.387101278,0.389090152,0.398018053,0.407031352,0.419457647,0.441761957,0.4502023,0.459244558,0.478450953,0.481875893,0.49967087,0.513885308,0.51792054,0.523191667,0.561552169,0.631076659,0.683405917,0.689435747,0.718934507,0.757478646,0.806078955,0.839790355,0.898558061,12,130925
134029,-0.12290831,USSEN16,34,0.05,0.271679597,0.28199652,0.289607522,0.324954869,0.328603223,0.333038832,0.334493671,0.342874308,0.349502672,0.359007814,0.372534445,0.396984578,0.402145729,0.412120587,0.417153836,0.426971735,0.436053272,0.446598106,0.458163516,0.46490306,0.482586294,0.487800194,0.505879421,0.524611564,0.532051837,0.550802636,0.58322686,0.646013449,0.685446834,0.712001789,0.785353638,0.795584331,0.838317745,0.91250446,12,134029
155820,-0.144328548,USSEN16,34,0.05,0.271934937,0.273959966,0.28837334,0.308313728,0.310330698,0.338413403,0.341770306,0.346848557,0.359194164,0.384210932,0.390934844,0.39537996,0.398751135,0.400298836,0.400389718,0.443497372,0.446727342,0.450266571,0.470112118,0.471302785,0.476724909,0.489806654,0.495336774,0.532704097,0.553015936,0.59127907,0.614865669,0.662126512,0.668186521,0.682482577,0.68381975,0.77902048,0.865720036,0.894334681,11,155820
107235,-0.109031839,USSEN16,34,0.05,0.26942983,0.28035411,0.290711667,0.303768968,0.308891842,0.310473555,0.354674537,0.36014426,0.362741145,0.370984857,0.381939043,0.384557453,0.389874553,0.398292867,0.405299383,0.41590829,0.425466957,0.45278356,0.463334412,0.471968795,0.483532934,0.492146106,0.500628427,0.542670421,0.559347414,0.56736907,0.568232026,0.586302597,0.679116422,0.697639694,0.748691979,0.843362936,0.869554288,0.926217067,12,107235
107288,-0.145262606,USSEN16,34,0.05,0.269350021,0.2708565,0.285548782,0.303768968,0.30678181,0.322185465,0.352574662,0.352746816,0.354674537,0.371399669,0.378574412,0.379878344,0.403760854,0.411877141,0.415938436,0.425466957,0.427051246,0.435107326,0.463334412,0.483532934,0.488290941,0.488806136,0.496817925,0.536624514,0.559347414,0.568098366,0.586302597,0.602486496,0.687847002,0.755108652,0.780628953,0.806614861,0.824930991,0.842082363,11,107288
55181,-0.047204821,PRES16,34,0.05,0.181753286,0.185089373,0.193072754,0.199584731,0.20861218,0.218954432,0.230630291,0.230974829,0.238267864,0.240314302,0.245655039,0.248790242,0.262477192,0.290777223,0.294667302,0.344827586,0.345999311,0.381640508,0.396012247,0.396762976,0.403901007,0.409749872,0.438315947,0.441007385,0.495577975,0.513422457,0.51489999,0.607545893,0.629037849,0.672987625,0.710276446,0.774010512,0.825028124,0.947506216,9,55181
179243,-0.147145654,USSEN16,34,0.05,0.27663212,0.28692464,0.289078354,0.311277081,0.319115877,0.320352434,0.331949638,0.345072203,0.355025582,0.358193471,0.370847429,0.372028396,0.393140665,0.418163161,0.418277387,0.444092254,0.449146484,0.455163341,0.462619555,0.470953747,0.47112694,0.476811269,0.488079117,0.527460116,0.560669653,0.578169644,0.605922715,0.628211192,0.646909828,0.662837055,0.796790368,0.854884217,0.856967985,0.898342048,11,179243
131156,-0.084929264,USSEN16,34,0.05,0.273220534,0.285676724,0.29215312,0.308690246,0.309586022,0.311870321,0.330189954,0.347029321,0.356822682,0.369404125,0.375124261,0.388199947,0.39039105,0.411109012,0.429689771,0.434039543,0.439531049,0.442246572,0.451777262,0.464307378,0.469953339,0.505143516,0.507846168,0.509585408,0.5575653,0.562421414,0.623029944,0.636775466,0.698108071,0.712433906,0.775017186,0.785506007,0.892810977,0.894226544,13,131156
197315,-0.11518124,USSEN16,34,0.05,0.266605867,0.275853844,0.290355074,0.295269168,0.312832376,0.338116066,0.347572581,0.35577847,0.361791245,0.370946051,0.392225932,0.392717437,0.397471322,0.417295232,0.419008264,0.429588501,0.435519151,0.461830747,0.470217906,0.471024864,0.474774335,0.48359884,0.500124321,0.503574369,0.521777707,0.535708692,0.613087639,0.671687379,0.710570857,0.740983936,0.754184783,0.792826297,0.885849846,0.921439589,12,197315
198138,-0.114312514,USSEN16,34,0.05,0.277055001,0.284972385,0.285870165,0.29528108,0.301688183,0.328313828,0.331790004,0.351329347,0.355571551,0.357723015,0.377693807,0.382649129,0.394049111,0.395339285,0.442395506,0.447523728,0.449640157,0.455976005,0.465638852,0.466481637,0.471270747,0.477791345,0.517483725,0.541864415,0.556072665,0.55681623,0.606574658,0.625137128,0.711094401,0.714079905,0.751496665,0.795160157,0.865081745,0.886464453,12,198138
99058,-0.082097755,PRES16,34,0.05,0.173207611,0.194108742,0.220215115,0.223762478,0.224690263,0.227701243,0.229891037,0.233202866,0.239714196,0.248899999,0.268156273,0.26878746,0.271074417,0.273413471,0.295017001,0.295030771,0.296314173,0.348656533,0.34988134,0.383821939,0.398096072,0.419663625,0.430032033,0.468818891,0.478751222,0.488496001,0.538953155,0.660896761,0.688853627,0.711684051,0.721520934,0.740874261,0.785399679,0.932953199,8,99058
184826,-0.112106539,USSEN16,34,0.05,0.269772744,0.270791049,0.289668741,0.321527232,0.328571001,0.33921747,0.352018778,0.35238815,0.353912499,0.354375474,0.369166223,0.381832777,0.387410552,0.405347779,0.427925172,0.429228804,0.436461586,0.450601627,0.459307192,0.460109035,0.476963727,0.490728985,0.506940259,0.514929956,0.533285486,0.54730272,0.576570463,0.63595082,0.725280641,0.773655058,0.774980695,0.859237445,0.860530218,0.867693216,12,184826
72554,-0.041981517,PRES16,34,0.05,0.178675699,0.184211589,0.188910506,0.197876448,0.211810013,0.223650921,0.224785944,0.22759735,0.2426163,0.244368139,0.274309674,0.276130241,0.276859658,0.294461566,0.295060659,0.299978277,0.301900037,0.316459486,0.344591581,0.362735032,0.405644046,0.448654669,0.457081915,0.46355744,0.475815277,0.515848919,0.516528873,0.546248995,0.694734524,0.702376033,0.732379013,0.759885152,0.79788228,0.917721243,9,72554
151591,-0.147532045,USSEN16,34,0.05,0.276448584,0.283108183,0.289183374,0.289222077,0.299460659,0.332202527,0.333296166,0.355353339,0.3611188,0.364146737,0.376296999,0.379670849,0.397401618,0.399095119,0.419179872,0.435052907,0.438194648,0.444705568,0.46121056,0.4654983,0.48326802,0.491426487,0.491784285,0.5563409,0.563851943,0.595457956,0.632691151,0.643542848,0.648086415,0.726839357,0.76771235,0.791950877,0.808490286,0.875389035,11,151591
101436,-0.146976538,USSEN16,34,0.05,0.269331769,0.276243944,0.288749117,0.30352022,0.33176982,0.333702722,0.346156551,0.361775215,0.36753284,0.37156379,0.37366701,0.390235744,0.393986373,0.394553736,0.402356228,0.416140964,0.429971112,0.452319864,0.463750254,0.470782291,0.472671804,0.477922652,0.493231089,0.51531908,0.524479167,0.529746208,0.602899506,0.639671503,0.658277044,0.760700464,0.780049015,0.796751369,0.845918032,0.932776283,11,101436
164764,-0.075804094,USSEN16,34,0.05,0.269459002,0.276270053,0.289318779,0.314447191,0.31479811,0.318074697,0.344500994,0.35799072,0.361660429,0.363384435,0.365046958,0.377076467,0.392307042,0.402976598,0.413937191,0.426873753,0.435572836,0.449486097,0.451247166,0.459645993,0.47958389,0.517895199,0.528250971,0.535897893,0.544463524,0.561901335,0.619645989,0.627699751,0.652048107,0.711431792,0.744707951,0.811704867,0.860512748,0.93202198,13,164764
50313,-0.041800316,PRES16,34,0.05,0.172446335,0.183170539,0.197231651,0.201455076,0.217311791,0.21983221,0.229009187,0.230442406,0.243609404,0.253818503,0.258977698,0.27452358,0.275309213,0.277764868,0.292655317,0.310206875,0.321432648,0.328720064,0.349807562,0.383328825,0.385351556,0.395909237,0.421665131,0.447894934,0.49887089,0.517541591,0.554740132,0.618908952,0.67057101,0.684641812,0.711570529,0.749431634,0.861320248,0.939832206,9,50313
15418,-0.038752544,PRES16,34,0.05,0.173678048,0.193917649,0.199246128,0.19971911,0.211607916,0.211922794,0.216168763,0.223144365,0.230159354,0.2347791,0.246681296,0.268843656,0.284667713,0.29650971,0.302870082,0.322664696,0.326051381,0.377785284,0.386448973,0.386802892,0.416554566,0.420035175,0.420547711,0.424346979,0.465373298,0.51122294,0.553864075,0.570048844,0.585109933,0.654206127,0.762335709,0.824205716,0.851592758,0.938212433,9,15418
7569,-0.103203687,PRES16,34,0.05,0.173581365,0.186081539,0.189789706,0.21572545,0.215901705,0.217779208,0.221554699,0.224652634,0.225844915,0.225865526,0.277657358,0.289747194,0.296504301,0.309792004,0.310112667,0.31801651,0.322300118,0.353405829,0.363193893,0.373984199,0.381925383,0.42897221,0.432335504,0.438319988,0.449320736,0.461506434,0.49315816,0.5766463,0.646539675,0.711011151,0.747299935,0.771796316,0.844064131,0.928829564,7,7569
111770,-0.142670241,USSEN16,34,0.05,0.267481027,0.272963617,0.291353501,0.291565511,0.311537195,0.327122607,0.334084853,0.351062285,0.363606501,0.370731953,0.383179451,0.40006089,0.409403748,0.419698339,0.421186303,0.435768114,0.441916766,0.461873755,0.463858316,0.466887176,0.47570169,0.487161246,0.490272129,0.506673162,0.521440823,0.570746585,0.575253239,0.641544118,0.676712618,0.717302677,0.798213787,0.845854469,0.852094367,0.939432108,11,111770
73488,-0.066253019,PRES16,34,0.05,0.183512246,0.187234614,0.203044833,0.205670441,0.209531114,0.213106669,0.21634362,0.236941196,0.24204468,0.243080233,0.256584345,0.296726722,0.300535374,0.302362507,0.310862597,0.326127491,0.326665505,0.339018859,0.349390974,0.35535897,0.372393404,0.412789045,0.439913719,0.441765689,0.445717677,0.499253398,0.504284679,0.536678217,0.542075097,0.752577964,0.774051453,0.774467061,0.84239164,0.93118511,8,73488
145263,-0.051769465,USSEN16,34,0.05,0.271933822,0.278696915,0.288746561,0.300243844,0.326075048,0.328666935,0.335144024,0.349159981,0.359620611,0.366960879,0.375838488,0.38696026,0.40033203,0.404296416,0.408634449,0.410828256,0.430818002,0.440833248,0.450538585,0.468849626,0.505021136,0.513629669,0.515354331,0.516438461,0.550767767,0.555219087,0.555550197,0.608883033,0.680957336,0.692368808,0.813681308,0.851884461,0.889444957,0.900686417,14,145263
199591,-0.119970246,USSEN16,34,0.05,0.267310428,0.281034304,0.287053074,0.30274015,0.321126151,0.330692859,0.345804065,0.353720264,0.356542833,0.356547106,0.364226675,0.387033064,0.401842804,0.408634933,0.418798038,0.420038669,0.43470627,0.437120192,0.463392245,0.469425163,0.488418576,0.496099814,0.50449479,0.544029748,0.544775521,0.551480051,0.561114123,0.649300376,0.656372866,0.663050956,0.836360917,0.845105405,0.87094497,0.898347986,12,199591
24145,-0.050951134,PRES16,34,0.05,0.182076875,0.1895424,0.193932527,0.199072685,0.216520268,0.216656921,0.217912269,0.236736372,0.246876475,0.249350486,0.252086702,0.267401736,0.271885565,0.287672319,0.291636646,0.297368723,0.354998562,0.369493261,0.374993813,0.384022182,0.385903553,0.397428942,0.442918005,0.446804706,0.456016268,0.516338434,0.600735792,0.617593062,0.665527371,0.683121555,0.73269434,0.750108521,0.807726225,0.946034544,9,24145
98796,-0.050744423,PRES16,34,0.05,0.174373567,0.181003044,0.202591656,0.215920596,0.216248843,0.216459529,0.218686277,0.231587324,0.24542289,0.255340357,0.261624629,0.266708693,0.266878559,0.27148573,0.275202711,0.313021985,0.34875844,0.352968392,0.359262489,0.365186315,0.391135473,0.423062431,0.425140084,0.456425391,0.499239202,0.53429825,0.54291105,0.562927368,0.620169793,0.696309239,0.730090387,0.820939949,0.842639135,0.939126489,9,98796
120020,-0.152345691,USSEN16,34,0.05,0.285809663,0.286231244,0.293455591,0.305451652,0.309639567,0.311714815,0.333955745,0.359769713,0.363438244,0.369271085,0.37082361,0.375712739,0.401163357,0.407281133,0.428152027,0.429754472,0.435412552,0.43983348,0.454851698,0.464407117,0.471047576,0.481843544,0.482868262,0.529263591,0.536157301,0.555763835,0.581942142,0.620532207,0.692235814,0.790605385,0.810948011,0.840588102,0.841114884,0.870737377,11,120020
194536,-0.149896309,USSEN16,34,0.05,0.271181319,0.277156907,0.288436083,0.301414362,0.307877751,0.315003125,0.35365647,0.353675326,0.364499089,0.365480835,0.372472854,0.374021625,0.400444875,0.400458839,0.41162286,0.441287045,0.45373741,0.453853914,0.454168674,0.457956192,0.462851159,0.488293574,0.497191252,0.518939746,0.560376961,0.574638519,0.576028389,0.597513905,0.695686729,0.765841653,0.78387776,0.851734285,0.852837997,0.881887511,11,194536
179664,-0.085347388,USSEN16,34,0.05,0.278357642,0.280333755,0.28053156,0.293474732,0.321420214,0.32816564,0.32930043,0.344681317,0.354027464,0.361970114,0.373500842,0.377555516,0.399415628,0.418448124,0.42603841,0.440037437,0.441484181,0.444380539,0.446183222,0.467420053,0.487088734,0.524519344,0.528866684,0.543625181,0.551255009,0.56585029,0.580868801,0.626349841,0.634843967,0.70343001,0.782404379,0.800804803,0.819578147,0.941203174,13,179664
32271,-0.080133811,PRES16,34,0.05,0.17915624,0.190976424,0.2010679,0.205859593,0.212521489,0.215679662,0.22052048,0.230517533,0.231809031,0.246208477,0.263649983,0.292804177,0.30335705,0.30360288,0.31790606,0.320627353,0.322643023,0.342205867,0.364279819,0.372210673,0.396541962,0.412047079,0.424280384,0.42968431,0.46023311,0.473670267,0.518811907,0.609551173,0.627066924,0.687897709,0.791739932,0.807590067,0.820921372,0.914024451,8,32271
195180,-0.112105419,USSEN16,34,0.05,0.269644134,0.280562827,0.292164753,0.304791548,0.311947372,0.321757982,0.332262312,0.352136286,0.36913003,0.375045898,0.387335905,0.394559635,0.408125153,0.413437479,0.427099285,0.42957821,0.434722186,0.438004538,0.448081008,0.451246498,0.482261641,0.494572219,0.505285918,0.505594122,0.517457726,0.568827895,0.569218538,0.694171104,0.735795668,0.737569186,0.742087586,0.781157568,0.829087128,0.920850383,12,195180
184016,-0.114592507,USSEN16,34,0.05,0.27558408,0.281926429,0.284224556,0.290339901,0.31106258,0.319074125,0.335842603,0.347016461,0.355493455,0.371164458,0.383825515,0.391993977,0.397507788,0.400782426,0.404177433,0.439032811,0.456365198,0.456606749,0.458645563,0.477602765,0.477699129,0.478044901,0.527482712,0.530225766,0.540767711,0.548835099,0.560071401,0.654303972,0.747942675,0.750881332,0.751182693,0.775511109,0.830824904,0.919451598,12,184016
93613,-0.039331036,PRES16,34,0.05,0.178319696,0.183355389,0.195404938,0.196204749,0.20833397,0.221348703,0.221351008,0.22271502,0.223271745,0.246924835,0.26159736,0.282355463,0.284631648,0.296302506,0.300823068,0.312523923,0.32216071,0.330383687,0.333531703,0.359499882,0.369098003,0.436301748,0.456899295,0.470640896,0.478592203,0.50288891,0.524655035,0.650629726,0.661496576,0.678187375,0.685448805,0.786252187,0.822490039,0.927061983,9,93613
90702,-0.041004984,PRES16,34,0.05,0.175330961,0.189098168,0.207344484,0.219908191,0.22671777,0.229227121,0.231467732,0.232768696,0.244738668,0.245117415,0.246666667,0.2540389,0.256847284,0.280668907,0.293086343,0.313102923,0.333565482,0.356558792,0.357239152,0.367894235,0.371421272,0.406396666,0.419217108,0.454647269,0.497286725,0.506036404,0.52263638,0.54033673,0.653500789,0.658825222,0.7420546,0.853519669,0.880283523,0.913074651,9,90702
106926,-0.077837966,USSEN16,34,0.05,0.266221374,0.268911924,0.28716231,0.306875781,0.311627681,0.318095651,0.323866783,0.342643654,0.362320895,0.36890933,0.370478102,0.380853377,0.409886194,0.415778695,0.418633523,0.429339899,0.438975107,0.441266827,0.458328504,0.470015395,0.474016285,0.502266777,0.504543457,0.542909291,0.549244465,0.564321212,0.607816824,0.617163951,0.69612337,0.713466287,0.731801136,0.843896696,0.846661193,0.934623125,13,106926
74290,-0.080092168,PRES16,34,0.05,0.188419316,0.198250729,0.20029665,0.203645598,0.205163065,0.216700151,0.221130654,0.225396571,0.247035383,0.247748328,0.253183403,0.254600377,0.274981765,0.287588295,0.29728666,0.301389228,0.319632206,0.34930035,0.352307432,0.365411528,0.415008985,0.434294573,0.451680138,0.461447049,0.462770104,0.496044461,0.515970201,0.578910268,0.6728753,0.686730075,0.778674767,0.800126786,0.82473511,0.922028019,8,74290
159280,-0.119770517,USSEN16,34,0.05,0.269282985,0.280790261,0.284783122,0.291386413,0.29914082,0.327939919,0.355992147,0.356651523,0.360771031,0.362432526,0.377775734,0.401380515,0.405635922,0.417638863,0.430327309,0.455388775,0.460667911,0.461707746,0.465139921,0.467165789,0.479551221,0.481241989,0.523487616,0.534168788,0.541018807,0.542399505,0.581128034,0.598705204,0.653019418,0.720022303,0.801073093,0.801533274,0.811618131,0.925857558,12,159280
63871,-0.011716889,PRES16,34,0.05,0.199444145,0.20223808,0.207257017,0.207591237,0.21843678,0.221059507,0.223024979,0.227553562,0.231919468,0.235463531,0.238524808,0.248836215,0.256961701,0.262393115,0.287484971,0.305943257,0.332922552,0.343347294,0.36900452,0.376826911,0.390253437,0.429420422,0.448497446,0.450234754,0.516791522,0.526784398,0.550273192,0.554527982,0.647948265,0.665918295,0.718341725,0.749716469,0.867889828,0.930307989,10,63871
83067,-0.069406585,PRES16,34,0.05,0.182047572,0.185791362,0.197755961,0.214735456,0.218691457,0.226640134,0.229393824,0.235287086,0.235943046,0.243253615,0.247572611,0.251457188,0.274197591,0.278050191,0.284264955,0.299719113,0.353677993,0.360249436,0.363253994,0.363639472,0.384641964,0.388752204,0.429985994,0.435715753,0.475317593,0.493532075,0.504156741,0.629474461,0.672420103,0.709320519,0.766592,0.799237931,0.839401106,0.894159349,8,83067
185627,-0.082390658,USSEN16,34,0.05,0.266004084,0.270960297,0.293767174,0.309978263,0.321768228,0.331681334,0.354105918,0.355801762,0.357082438,0.359268744,0.370697149,0.391388166,0.393786643,0.40111371,0.419710458,0.425779064,0.431390887,0.442221995,0.461405579,0.462993112,0.468213176,0.504685924,0.548109819,0.550103382,0.553687126,0.556952247,0.5630358,0.584937159,0.627472852,0.741197225,0.805732235,0.825692212,0.835663135,0.892974489,13,185627
171320,-0.143329158,USSEN16,34,0.05,0.271218674,0.277604167,0.288386884,0.293160426,0.306165996,0.323141104,0.345827285,0.346911848,0.378776206,0.383374,0.385460993,0.387588262,0.397117645,0.417710289,0.428660558,0.430763668,0.438392846,0.442332619,0.445806785,0.46123725,0.467266285,0.483756941,0.499127632,0.53337676,0.550425371,0.581198113,0.586157871,0.587370831,0.641284518,0.697609328,0.815591185,0.839013677,0.858576232,0.876248797,11,171320
135208,-0.081928856,USSEN16,34,0.05,0.26352254,0.265571498,0.290643749,0.305822963,0.308817904,0.326954946,0.341423126,0.347688666,0.358259288,0.366629402,0.381225959,0.405060992,0.41801633,0.420006856,0.42081448,0.436827863,0.445750827,0.447716918,0.456476146,0.467275859,0.469419428,0.500316459,0.505245082,0.517388685,0.539851031,0.564957265,0.565468819,0.656153405,0.672373031,0.678198473,0.751381656,0.841134787,0.858532903,0.91579465,13,135208
15698,-0.011207051,PRES16,34,0.05,0.193554394,0.195418122,0.197302376,0.204125087,0.207318341,0.217531618,0.218190614,0.22108876,0.224355221,0.234247136,0.243498049,0.272786971,0.277439154,0.297361237,0.307960916,0.326072684,0.328225255,0.33096259,0.36206551,0.376544171,0.381307093,0.421036359,0.462268153,0.464142091,0.503336277,0.517435012,0.566673339,0.586447603,0.655606059,0.662366594,0.704795271,0.831950271,0.86233003,0.868954955,10,15698
32331,-0.076678994,PRES16,34,0.05,0.181575258,0.194207214,0.197113917,0.198741976,0.21322525,0.22006333,0.224811267,0.228400617,0.233799187,0.240491156,0.255346235,0.261881681,0.268629738,0.291647729,0.294081633,0.347679477,0.351974655,0.36227211,0.369234198,0.398048826,0.405818017,0.417524587,0.426423815,0.449404364,0.457175041,0.462585232,0.553098519,0.620734189,0.629047356,0.702413425,0.776883628,0.808975871,0.83833086,0.88894497,8,32331
101535,-0.144704859,USSEN16,34,0.05,0.268717699,0.276042621,0.29111994,0.301939424,0.310874675,0.320807247,0.339120464,0.349357798,0.368527677,0.370984528,0.371409513,0.374392648,0.393762324,0.411273799,0.42437288,0.427652061,0.444209709,0.468431207,0.470988241,0.473614637,0.477613925,0.477901337,0.488637855,0.501306793,0.532293931,0.559315539,0.591460559,0.621933216,0.658277044,0.737726098,0.759959103,0.807058036,0.874088836,0.884381996,11,101535
136884,-0.082110665,USSEN16,34,0.05,0.275331289,0.292031627,0.292418493,0.29980552,0.301966733,0.337644888,0.342425817,0.355052457,0.362450555,0.363558631,0.368408134,0.375493968,0.40351354,0.404625321,0.413652928,0.424361409,0.425927777,0.429690101,0.463021485,0.465000468,0.470791621,0.505560565,0.533331096,0.534384109,0.546454677,0.560135821,0.586950027,0.614703833,0.634418441,0.723885759,0.77401235,0.820356838,0.844211736,0.889162241,13,136884
46174,-0.07530142,PRES16,34,0.05,0.179718827,0.186598302,0.19743097,0.209710129,0.209917196,0.226986217,0.23077457,0.234668753,0.251649827,0.253155437,0.255142357,0.262131609,0.267415066,0.302464083,0.314745169,0.330437848,0.335752298,0.354092717,0.36378882,0.369604751,0.38642785,0.391230234,0.435070914,0.436977741,0.453091153,0.499051921,0.536667553,0.566993231,0.56815558,0.758468148,0.797106991,0.823140632,0.833606251,0.839408324,8,46174
115346,-0.117261777,USSEN16,34,0.05,0.292941723,0.293593442,0.295221399,0.296060864,0.296873543,0.305674086,0.311381252,0.346879517,0.351531227,0.367405798,0.367691618,0.383529277,0.408500274,0.418272471,0.44546644,0.451639003,0.45580942,0.458767025,0.476564442,0.478332534,0.480697448,0.485429799,0.504319588,0.507994052,0.537668041,0.547905151,0.588681342,0.597541096,0.625737729,0.729664298,0.797857636,0.829913636,0.848193089,0.950928965,12,115346
197939,-0.118160369,USSEN16,34,0.05,0.271943391,0.272444169,0.280481376,0.291653906,0.333568247,0.34186749,0.349095326,0.354751364,0.357438684,0.369406054,0.37740166,0.381888519,0.401341632,0.406671103,0.431381538,0.434673905,0.436788437,0.442635251,0.447202066,0.451415799,0.474313023,0.491902547,0.514212407,0.53191101,0.543591499,0.57095367,0.637183317,0.667981683,0.680207471,0.694497381,0.744778251,0.76480551,0.878787448,0.882436239,12,197939
